Date,Stock Ticker,Open Price,Close Price,High Price,Low Price,Trading Volume,Sentiment Score,Mentions Volume,News Sentiment,Volatility Index,5d MA,10d MA,20d MA,MACD,RSI,Momentum,Beta,Alpha,Sharpe Ratio,Day Return %,Week Return %,Month Return %,Sector
2020-01-13,AMD,60.08,1429.66,269.33,1079.22,80026633,0.721,7929,-0.032,40.15,57.78,1075.71,1141.54,-1.4,85.7,-2.85,1.83,-0.0238,2.7,0.73,-1.3,-12.94,Tech
2020-01-13,INTC,790.58,1265.81,462.78,1428.36,11971700,-0.969,1996,0.818,23.82,270.19,1462.12,392.16,4.44,68.0,-7.01,0.68,0.0378,0.62,1.48,2.54,18.95,Tech
2020-01-14,AAPL,655.25,1217.38,595.16,404.69,78314861,-0.786,3165,-0.941,27.39,79.52,546.66,261.46,-0.75,50.0,-3.91,1.55,-0.0189,2.51,-0.36,6.34,0.28,Consumer
2020-01-14,TSLA,372.06,1243.33,1146.65,1131.89,99907912,-0.815,2848,-0.31,37.67,1489.67,805.66,110.7,3.97,83.43,-8.08,1.26,-0.0477,0.23,2.59,-0.53,13.9,Consumer
2020-01-14,AMZN,223.8,1402.43,832.51,805.18,40471077,0.425,6792,0.647,42.44,1152.91,425.63,734.73,3.58,80.54,-6.44,1.75,0.004,2.33,-4.25,-1.83,-13.18,Tech
2020-01-14,GOOGL,539.54,839.17,162.35,439.41,97786226,-0.861,2761,0.257,37.37,591.66,1029.46,465.84,-3.76,0.5,-7.47,1.61,0.0471,0.82,0.09,-6.39,15.41,Consumer
2020-01-14,MSFT,1417.22,340.41,76.14,1176.08,52795956,-0.007,3078,0.963,31.64,276.61,581.55,1480.75,4.66,47.89,-9.13,1.64,-0.0421,-0.87,3.07,6.49,-16.73,Finance
2020-01-14,NFLX,518.64,944.34,198.38,850.72,53308201,-0.055,7049,0.889,48.18,181.06,748.31,412.26,4.96,4.22,-4.08,1.13,-0.0214,0.95,-1.97,5.92,-19.08,Tech
2020-01-14,NVDA,802.25,1127.18,645.22,1008.41,23852982,-0.379,6475,-0.66,40.97,821.27,873.33,1306.49,1.06,30.72,8.82,1.75,-0.003,-0.09,3.43,4.86,8.36,Healthcare
2020-01-14,META,1069.38,1119.98,1403.13,518.21,94496866,0.741,6559,0.944,14.62,1465.04,1045.05,508.84,2.83,80.38,8.99,0.64,0.033,0.23,2.83,-2.13,-15.74,Consumer
2020-01-14,AMD,577.26,806.1,974.23,747.85,98621841,-0.659,6207,0.891,32.33,1028.19,137.07,1136.23,4.34,94.41,6.93,1.17,-0.0231,1.74,0.81,1.66,14.63,Finance
2020-01-14,INTC,1459.08,149.27,1212.65,945.16,80685556,-0.295,6601,-0.253,26.38,579.45,854.61,1006.77,-4.8,24.21,-9.76,1.99,-0.0156,1.12,-2.48,-7.52,4.85,Tech
2020-01-15,AAPL,1445.55,588.11,726.24,637.12,7547652,0.548,2761,0.966,41.8,776.23,675.19,864.59,4.3,2.14,-9.44,1.92,-0.0116,2.55,3.61,-3.61,-6.76,Finance
2020-01-15,TSLA,415.08,1385.11,574.42,337.64,91019864,-0.939,6265,-0.928,11.79,1498.41,243.96,654.4,1.27,40.23,-9.79,0.62,-0.012,2.74,-4.7,-1.29,-8.91,Finance
2020-01-15,AMZN,771.01,897.45,207.18,1444.38,80629785,0.346,8310,0.322,26.43,802.21,351.65,1023.1,3.28,33.51,-2.67,1.36,-0.03,1.76,0.93,-9.13,-16.72,Healthcare
2020-01-15,GOOGL,486.27,830.58,1320.1,791.63,14525214,0.633,3458,-0.468,22.73,1448.09,1331.64,640.55,0.41,67.7,9.61,0.97,0.0416,2.45,2.83,-7.93,7.47,Consumer
2020-01-15,MSFT,463.02,439.84,1185.58,1114.18,28657055,0.865,375,-0.741,15.65,73.72,1314.08,844.75,0.31,49.51,7.94,1.59,0.0293,-0.22,-0.15,6.59,16.68,Tech
2020-01-15,NFLX,103.49,584.25,293.77,646.02,3637588,0.753,4178,0.155,25.15,1095.4,98.33,905.21,3.98,39.88,-4.99,1.6,0.0476,-0.68,-3.97,9.42,10.27,Finance
2020-01-15,NVDA,933.87,1348.25,792.78,564.94,52434683,-0.361,4854,-0.387,36.91,959.38,1049.63,437.67,0.07,22.96,-1.8,0.5,-0.0129,0.33,3.34,-3.56,4.78,Healthcare
2020-01-15,META,778.88,1016.37,756.69,640.39,46959424,0.173,4798,0.334,24.47,1043.73,853.57,542.62,-0.28,82.85,6.49,1.77,-0.0455,0.3,4.09,-7.87,-15.25,Consumer
2020-01-15,AMD,124.64,1191.71,956.38,643.34,83117261,-0.845,464,0.08,33.2,877.32,1412.73,76.17,1.08,24.84,5.17,0.84,-0.0384,1.66,0.63,8.71,13.11,Consumer
2020-01-15,INTC,454.04,708.8,1421.97,839.06,69674695,-0.484,894,-0.215,33.71,114.06,1366.61,1285.63,0.19,5.47,-7.35,1.95,-0.0143,2.36,2.87,8.29,18.62,Consumer
2020-01-16,AAPL,1366.99,963.86,890.67,838.03,89172338,-0.812,6895,-0.636,33.48,266.87,890.36,1146.18,-0.54,56.46,-7.84,1.86,0.0411,0.19,1.11,3.09,-9.49,Finance
2020-01-16,TSLA,397.36,410.16,833.32,770.87,17384443,-0.37,5970,0.203,31.18,1387.26,251.48,316.12,-3.19,31.73,0.87,0.79,0.0481,0.7,0.73,-3.23,-3.19,Finance
2020-01-16,AMZN,260.1,1072.92,122.97,245.44,35498977,0.75,689,0.658,14.68,387.74,716.73,574.97,-1.03,71.24,-7.96,1.45,0.0322,-0.58,-3.69,-7.75,-19.44,Finance
2020-01-16,GOOGL,759.71,670.02,141.22,769.31,39362403,-0.306,4394,0.2,18.74,1489.76,1101.49,660.55,-2.18,8.09,6.5,0.94,-0.0262,0.65,-0.63,8.79,13.28,Finance
2020-01-16,MSFT,1479.19,691.69,321.65,295.2,26449021,0.124,4413,0.221,42.0,1035.4,1430.02,534.85,-1.0,96.63,-4.93,0.65,0.016,-0.14,1.79,8.41,-19.17,Finance
2020-01-16,NFLX,400.98,991.52,97.08,232.9,68991680,-0.133,9032,0.024,30.09,694.31,577.55,1207.45,0.93,18.69,-6.23,1.81,0.0097,0.53,-0.46,4.86,-0.54,Healthcare
2020-01-16,NVDA,1024.6,1407.61,1127.86,1402.34,1496626,-0.082,4845,-0.224,38.24,1384.07,1187.77,1101.86,1.09,35.71,-6.29,0.77,0.0323,0.07,1.18,8.68,3.06,Healthcare
2020-01-16,META,1154.35,142.81,1098.83,927.18,88200084,0.939,7477,-0.085,32.8,1202.73,1040.84,1162.38,-2.61,48.1,-9.1,1.13,0.001,2.23,3.95,-7.2,-17.78,Tech
2020-01-16,AMD,394.57,1245.88,247.28,1006.26,72535583,-0.408,8961,0.979,11.55,672.0,163.52,1360.99,-4.16,89.01,2.84,1.89,-0.0182,-0.98,-1.34,-7.82,-12.97,Tech
2020-01-16,INTC,1105.91,473.96,1262.31,632.6,75313427,0.255,1537,0.499,41.85,149.46,859.07,912.97,2.44,72.25,-6.71,0.61,-0.0481,0.35,3.28,-6.16,11.63,Consumer
2020-01-17,AAPL,583.29,693.68,274.44,1368.02,18231534,-0.16,9147,-0.139,12.57,1309.04,316.09,941.07,0.29,14.48,-5.33,1.33,0.0295,2.88,-4.71,-5.69,-9.9,Tech
2020-01-17,TSLA,966.84,81.77,486.7,975.0,76212838,-0.878,4133,-0.085,47.73,1159.31,1041.15,1096.8,-0.58,43.86,5.03,1.36,0.003,1.72,3.53,6.54,8.99,Consumer
2020-01-17,AMZN,968.62,486.52,411.02,1165.3,85164509,-0.021,1993,-0.001,18.62,1196.57,934.62,1037.79,-3.7,54.29,-8.85,1.64,0.0034,2.09,-3.93,8.43,9.97,Consumer
2020-01-17,GOOGL,826.87,778.82,589.85,584.42,33467206,0.627,7619,0.319,30.5,1130.05,1460.92,1311.23,-0.85,70.21,-5.95,1.74,0.0457,2.44,-1.79,-5.69,-3.71,Finance
2020-01-17,MSFT,180.92,131.46,419.26,1442.02,89404117,-0.802,9478,-0.068,12.54,449.84,1406.3,1166.79,3.18,57.18,-7.01,1.14,-0.0014,0.45,0.13,-0.75,-17.45,Tech
2020-01-17,NFLX,1261.19,762.09,758.98,1239.67,77122801,-0.861,1942,0.372,45.8,1295.33,63.59,224.66,0.81,45.73,-9.9,1.62,-0.0184,-0.74,1.5,-0.91,-19.57,Tech
2020-01-17,NVDA,515.13,1394.31,640.74,1288.23,61644140,-0.693,6344,-0.342,49.2,53.24,166.04,1396.12,-4.09,76.55,0.79,1.87,-0.016,0.64,4.53,-6.44,-0.3,Consumer
2020-01-17,META,320.45,202.82,1480.53,299.68,8173449,0.529,426,-0.179,15.85,394.05,1165.24,1040.49,-1.68,37.81,-6.2,1.83,-0.0488,1.61,-1.93,7.07,-17.14,Healthcare
2020-01-17,AMD,109.12,1158.44,131.09,442.9,19404471,0.448,2500,0.728,21.83,117.51,1044.18,234.36,4.8,98.72,2.66,1.25,-0.0378,0.48,-4.15,0.45,9.06,Consumer
2020-01-17,INTC,906.79,644.02,256.16,464.16,13584519,0.13,8206,-0.342,10.63,210.36,1211.37,1169.36,0.45,94.78,0.04,1.41,-0.0456,0.79,-0.41,1.32,-4.77,Tech
2020-01-18,AAPL,1032.47,1000.0,126.6,442.82,90389274,-0.064,4378,0.929,41.48,821.95,436.88,569.7,-2.14,70.74,3.36,1.51,-0.0257,2.3,-1.55,-4.83,7.33,Consumer
2020-01-18,TSLA,74.05,427.34,957.47,1290.34,79646153,0.777,4650,-0.655,22.46,104.02,1281.52,1218.67,4.13,88.26,9.63,1.73,-0.0435,-0.86,1.0,1.18,-3.67,Tech
2020-01-18,AMZN,792.53,281.26,129.04,96.23,34075085,0.533,7600,-0.517,33.55,313.0,691.51,1435.34,-1.64,39.32,-5.6,1.26,-0.0169,0.34,4.23,5.85,5.13,Consumer
2020-01-18,GOOGL,378.42,282.67,1262.84,160.34,43937466,0.624,4115,-0.073,11.57,387.47,429.77,420.1,2.3,58.15,3.32,0.67,-0.0374,0.95,1.43,-3.9,13.32,Tech
2020-01-18,MSFT,985.5,152.21,792.31,447.18,12333875,0.627,5552,0.595,38.62,1000.24,65.38,1293.25,-3.53,27.27,6.67,1.08,0.0418,0.2,0.78,-7.73,15.38,Healthcare
2020-01-18,NFLX,302.83,319.19,814.16,339.82,23526837,0.285,4406,0.463,31.18,729.79,1313.48,1171.66,-3.44,88.56,9.15,1.58,0.0438,0.78,-2.54,1.68,-19.32,Finance
2020-01-18,NVDA,1051.86,1013.12,864.31,386.2,80368778,-0.084,8342,-0.651,39.0,714.7,826.25,1023.22,0.61,47.1,2.45,1.44,0.0103,0.61,-2.35,2.72,5.82,Finance
2020-01-18,META,610.77,1328.45,297.68,1207.02,71236677,0.729,9760,-0.527,41.58,1164.23,1464.3,608.13,-2.6,53.61,-7.38,1.63,0.0305,2.7,-0.64,-5.96,2.57,Tech
2020-01-18,AMD,1408.26,1230.48,336.65,866.53,48033364,0.852,7926,0.151,13.57,712.25,1086.29,209.3,-4.51,86.46,-8.92,1.25,0.0177,0.97,3.91,-5.03,5.48,Finance
2020-01-18,INTC,249.41,1043.44,512.29,58.37,6232829,-0.952,9301,-0.41,33.12,555.31,166.6,751.65,4.26,79.73,-4.43,0.76,0.0311,0.91,0.79,-6.94,-17.68,Consumer
2020-01-19,AAPL,544.55,210.13,910.57,672.52,23293394,-0.897,6883,-0.155,36.0,1445.55,902.88,203.22,-4.44,32.17,8.56,0.67,0.014,0.02,-0.05,8.43,-17.2,Consumer
2020-01-19,TSLA,214.54,469.32,354.67,641.43,94186662,0.917,3657,-0.027,30.67,62.03,74.83,775.21,2.17,8.74,0.74,1.22,-0.007,-0.81,0.43,-5.74,-0.12,Tech
2020-01-19,AMZN,1390.81,499.22,218.68,215.22,65627543,-0.446,9366,0.188,17.3,492.82,858.78,1239.43,-1.67,16.21,1.59,0.81,0.0374,0.2,3.34,-9.79,-17.72,Consumer
2020-01-19,GOOGL,1322.14,412.44,1456.67,1030.41,78158865,0.747,253,-0.498,41.82,933.62,557.79,1496.58,4.34,33.91,2.21,1.97,-0.0062,-0.89,1.78,6.8,11.06,Healthcare
2020-01-19,MSFT,424.02,796.76,81.87,1068.04,73558690,-0.222,8873,-0.674,49.9,1185.07,982.78,337.11,4.86,30.53,-3.36,0.8,-0.0104,2.31,4.27,6.06,10.9,Consumer
2020-01-19,NFLX,1006.98,826.55,1213.91,1095.3,34044467,-0.762,887,-0.203,48.77,1233.8,835.28,351.39,-1.65,3.83,-6.37,1.35,0.0124,-0.18,0.82,-0.87,-15.31,Finance
2020-01-19,NVDA,1234.97,567.48,1192.65,1106.28,84137341,-0.839,4986,-0.836,41.1,116.81,428.96,1225.78,0.91,43.21,9.08,0.5,0.0438,2.64,-3.04,5.94,-1.8,Finance
2020-01-19,META,855.04,562.99,480.96,50.08,73017258,-0.687,3481,0.054,26.72,1078.24,285.41,730.14,2.73,10.59,5.11,0.88,-0.0058,2.54,-4.81,-1.01,3.8,Healthcare
2020-01-19,AMD,817.99,1251.41,246.66,1433.19,88292900,-0.5,7666,0.679,23.49,1094.37,636.83,1377.92,-3.77,22.09,0.22,0.89,0.0075,1.66,-1.83,-5.51,14.38,Finance
2020-01-19,INTC,400.69,1194.47,261.16,1230.6,70557330,-0.023,6377,-0.762,12.74,360.42,1480.91,1165.04,2.09,78.75,-2.47,1.61,-0.0008,2.45,-4.37,-1.48,19.54,Consumer
2020-01-20,AAPL,185.0,496.3,1061.28,1360.77,61188340,0.403,2367,-0.775,26.65,213.52,681.76,1117.82,4.06,49.49,-0.34,1.24,0.041,2.51,-0.93,-0.26,-19.31,Finance
2020-01-20,TSLA,1350.96,1374.99,982.07,72.68,84334807,0.973,4358,-0.84,16.24,1137.04,1135.74,197.83,-3.21,37.3,-9.33,0.52,0.0177,2.11,-3.12,-9.82,-0.95,Tech
2020-01-20,AMZN,1355.61,1431.58,1184.98,1404.1,62810365,-0.117,1070,0.696,20.17,411.78,132.61,102.02,3.39,18.54,-5.05,1.07,-0.008,1.03,-0.95,-7.73,12.13,Tech
2020-01-20,GOOGL,968.0,523.78,1409.35,1224.19,85354977,0.036,8939,-0.839,45.68,52.43,599.36,509.31,-3.84,86.63,-4.99,1.47,0.0107,2.8,-1.01,7.5,11.83,Finance
2020-01-20,MSFT,541.59,563.92,1053.29,1263.97,29537877,0.044,1045,0.967,48.74,374.18,891.47,365.08,0.68,90.37,-1.09,1.46,-0.0344,2.27,-2.24,-2.15,1.67,Healthcare
2020-01-20,NFLX,556.35,783.17,275.98,185.27,97770627,0.079,5718,-0.283,47.94,95.05,1139.23,1082.85,-1.61,51.87,-5.27,0.58,-0.0158,-0.49,1.53,-3.37,-12.71,Finance
2020-01-20,NVDA,1102.64,1414.63,402.99,1121.23,23593720,0.035,8291,-0.342,17.73,411.32,816.16,703.56,-0.28,92.13,-6.29,1.89,0.0236,0.68,-0.67,7.77,2.36,Finance
2020-01-20,META,1350.81,1320.66,1271.18,1441.88,58701953,-0.982,1595,-0.817,46.04,535.78,797.18,808.56,-1.99,46.48,5.31,0.87,0.0062,1.16,3.93,-6.91,-4.34,Tech
2020-01-20,AMD,1336.28,198.72,353.49,1033.89,86059847,-0.997,2147,0.171,15.66,443.53,1157.67,1229.93,-2.39,10.72,7.87,1.84,-0.0186,1.12,-4.24,-5.66,-3.64,Healthcare
2020-01-20,INTC,1180.82,619.46,155.16,877.31,17106720,-0.805,9464,0.172,30.31,1383.91,504.27,743.83,2.43,1.7,-8.66,0.82,-0.0138,0.52,-0.89,6.56,-6.85,Tech
2020-01-21,AAPL,980.95,852.39,1069.76,1421.16,88189114,-0.797,2986,-0.012,35.75,387.17,181.39,840.14,-2.77,12.84,-5.81,1.35,0.031,1.13,2.76,-4.41,-14.22,Finance
2020-01-21,TSLA,172.0,779.54,633.66,692.26,17843754,0.41,5288,-0.378,28.5,727.93,553.37,1271.36,-0.92,62.27,5.47,1.11,0.0041,-0.63,-0.05,2.66,9.53,Healthcare
2020-01-21,AMZN,284.36,331.1,1384.06,918.98,48290490,-0.59,4258,-0.263,48.07,1438.27,280.54,675.44,-2.25,32.09,6.32,1.37,-0.0261,1.62,4.66,4.79,8.34,Finance
2020-01-21,GOOGL,1352.9,1295.28,992.87,740.69,56213885,0.789,9024,-0.359,23.33,1324.84,1450.62,170.53,-2.61,64.83,0.0,1.25,-0.0203,0.99,-3.25,-5.55,1.71,Finance
2020-01-21,MSFT,929.32,1031.56,181.11,1402.63,19705563,0.857,3561,-0.148,31.1,498.42,887.39,806.47,1.27,50.8,3.9,0.5,-0.0032,2.15,-1.84,-4.93,-5.81,Finance
2020-01-21,NFLX,63.34,1264.97,1424.39,160.32,62079433,0.952,6833,-0.316,13.02,523.41,697.57,890.07,-4.55,33.3,-8.45,1.03,0.0263,1.77,-3.84,0.33,12.91,Healthcare
2020-01-21,NVDA,197.13,1295.21,424.91,776.62,38944128,0.878,1757,0.351,44.09,910.33,1372.48,792.11,2.89,21.87,6.99,0.52,0.0497,-0.55,-2.53,5.84,-13.6,Finance
2020-01-21,META,1012.08,1135.12,538.96,1046.08,94452257,-0.456,5143,-0.408,26.53,1380.9,1355.52,424.17,0.46,8.1,6.65,1.53,-0.0314,0.4,1.73,1.09,-2.62,Finance
2020-01-21,AMD,57.34,686.86,633.28,1198.26,37449346,0.02,6460,-0.298,38.02,64.5,652.76,374.35,3.28,78.24,3.87,1.78,0.0255,1.94,-0.13,-8.65,6.14,Healthcare
2020-01-21,INTC,283.17,935.29,124.28,895.38,31631816,-0.649,578,-0.129,37.29,620.02,1318.35,586.15,-2.87,81.9,8.33,1.08,0.0117,0.35,-3.38,-2.98,12.86,Consumer
2020-01-22,AAPL,845.66,282.53,769.95,1367.93,33717444,0.612,9429,-0.992,37.05,1282.17,142.84,291.03,2.09,54.15,-9.05,1.29,0.0031,1.27,-0.25,-3.39,5.98,Consumer
2020-01-22,TSLA,1053.25,1026.79,228.81,1415.89,64061643,0.777,4053,-0.016,30.28,645.18,1334.29,1015.73,-0.79,15.71,-5.38,0.6,0.0466,2.85,3.47,6.15,-15.29,Tech
2020-01-22,AMZN,995.34,309.92,631.41,143.26,60852369,0.703,9268,-0.488,21.1,1094.08,500.35,941.28,-4.23,26.35,-2.75,1.08,-0.0177,-0.68,-0.6,-4.21,-15.95,Consumer
2020-01-22,GOOGL,375.19,1056.23,558.53,633.44,82281684,-0.133,8528,-0.888,35.0,1053.29,869.43,966.97,2.52,95.51,-6.83,0.71,-0.0323,-0.24,-4.87,8.02,-17.98,Finance
2020-01-22,MSFT,1082.66,382.92,1170.62,84.02,93706196,0.517,4143,0.822,48.47,347.92,441.05,375.96,2.62,22.59,6.3,0.6,0.0378,0.92,-4.45,-3.3,2.4,Consumer
2020-01-22,NFLX,394.01,220.45,1214.6,527.65,22618112,-0.805,697,-0.355,43.36,701.91,1477.96,407.47,-2.29,5.68,5.14,0.76,-0.0431,1.95,-0.62,-6.12,-10.28,Finance
2020-01-22,NVDA,521.83,289.66,272.45,828.46,68245186,-0.92,9994,-0.148,14.35,870.97,154.08,1191.72,4.16,55.0,5.47,1.81,0.0317,0.32,0.93,0.8,-13.62,Consumer
2020-01-22,META,1132.41,52.89,581.5,1370.65,87016319,0.506,8456,0.655,10.93,1087.42,698.09,1050.66,2.64,26.19,-4.17,1.97,0.0089,-0.53,3.87,-2.27,-16.6,Consumer
2020-01-22,AMD,991.97,1092.17,591.36,1277.5,65039088,-0.149,2424,-0.666,29.96,1242.46,950.43,1319.01,-1.93,95.74,5.25,1.82,-0.0336,0.26,4.82,2.95,5.67,Consumer
2020-01-22,INTC,1281.37,1111.98,269.55,234.87,19910736,0.991,7399,0.701,41.03,1151.9,942.64,635.08,-2.61,57.48,-7.54,1.95,-0.0273,1.58,4.8,8.31,10.14,Tech
2020-01-23,AAPL,1003.54,796.65,1207.76,184.89,78190984,-0.805,669,-0.517,22.56,91.05,1121.2,843.63,-0.6,96.58,-7.86,1.6,-0.0344,2.17,0.58,8.82,14.31,Finance
2020-01-23,TSLA,874.05,283.98,1075.48,904.44,8148703,0.711,3428,0.178,38.05,1022.42,1100.4,1121.23,-2.07,78.56,1.68,0.74,0.0218,2.91,-4.64,-5.45,3.82,Tech
2020-01-23,AMZN,185.83,171.15,326.05,821.57,12625029,-0.04,240,0.371,47.28,771.11,1200.06,1462.52,-2.83,72.31,-9.03,1.34,-0.0353,2.05,-2.87,-6.75,-5.83,Tech
2020-01-23,GOOGL,583.19,77.74,581.75,436.25,74385703,0.654,8977,0.81,28.36,882.1,389.72,1484.97,-1.01,83.04,8.77,1.6,0.0181,0.97,-0.66,8.8,-1.18,Consumer
2020-01-23,MSFT,434.54,290.33,203.42,1354.21,81274964,0.634,8978,0.215,19.77,590.8,587.23,1498.8,-4.74,60.49,-3.42,1.27,-0.0372,0.17,3.8,6.25,5.45,Consumer
2020-01-23,NFLX,403.78,1341.74,960.9,1394.68,74153670,0.832,3380,-0.094,46.71,1085.34,603.95,1341.26,-0.99,1.11,-0.46,1.33,0.0302,2.71,-4.78,-4.77,8.52,Tech
2020-01-23,NVDA,1460.87,400.23,225.99,633.79,56953158,-0.404,2863,0.145,28.89,1027.14,1435.97,977.49,-2.78,39.25,6.26,1.38,0.0419,1.14,0.09,6.1,5.79,Consumer
2020-01-23,META,619.99,563.69,1479.6,1340.94,45740718,0.9,3690,-0.596,26.31,890.26,643.5,60.11,-2.36,21.9,-2.0,1.2,0.0059,1.76,1.53,4.82,18.48,Tech
2020-01-23,AMD,1343.47,202.75,1181.99,606.73,74622502,-0.697,2138,0.378,24.13,1299.33,371.71,1064.34,-4.17,43.43,-1.39,0.94,0.0466,0.89,-2.12,-4.93,10.01,Healthcare
2020-01-23,INTC,965.15,372.42,615.85,1118.38,95528245,-0.836,1174,-0.626,26.92,197.76,966.9,395.97,0.89,47.05,-3.04,1.46,-0.011,-0.03,-1.84,8.12,10.02,Finance
2020-01-24,AAPL,1202.48,802.88,888.92,740.12,11256666,-0.137,5722,0.114,36.95,486.48,669.54,132.89,-0.28,12.78,-2.97,0.58,-0.0255,1.19,-1.12,-3.56,12.79,Tech
2020-01-24,TSLA,778.82,931.24,1371.45,227.75,57754120,0.657,2325,0.295,27.35,767.94,412.62,1060.92,2.51,2.34,-0.64,0.76,-0.0323,2.36,-2.25,-0.4,-1.58,Consumer
2020-01-24,AMZN,886.51,405.76,853.44,1395.5,50512219,-0.053,7623,0.797,22.97,1439.98,1086.95,1146.22,4.87,13.82,8.92,1.89,-0.0021,0.53,-0.63,2.19,-9.44,Consumer
2020-01-24,GOOGL,764.15,133.71,303.02,708.44,59668750,0.659,9633,-0.1,39.75,154.35,328.29,1006.18,-3.8,85.74,8.72,1.23,-0.0369,1.67,-3.42,-6.17,12.65,Consumer
2020-01-24,MSFT,333.1,617.0,599.12,1115.01,84450049,0.459,9981,0.551,18.12,538.76,968.36,579.5,-2.28,75.59,0.9,1.73,0.0376,-0.83,-3.01,2.23,-1.43,Consumer
2020-01-24,NFLX,1097.56,389.59,1272.56,582.4,66059782,-0.581,463,-0.665,18.08,1392.54,674.27,790.96,1.82,79.89,-0.88,1.59,0.0285,2.75,-4.63,4.13,4.29,Finance
2020-01-24,NVDA,457.12,368.35,984.11,77.38,7034478,0.898,9359,-0.688,37.86,1352.02,512.79,1405.67,-2.63,27.63,6.16,0.98,0.0062,2.88,-0.89,-7.97,-2.82,Healthcare
2020-01-24,META,85.26,1441.8,993.55,195.77,72703505,-0.878,2130,0.05,44.67,1304.61,1421.67,1107.94,-4.7,23.61,3.62,1.71,0.0221,0.55,2.07,-2.41,-4.16,Consumer
2020-01-24,AMD,985.93,943.64,1306.89,769.52,92191817,0.797,6785,0.193,19.65,497.17,520.39,781.79,-3.9,3.74,7.63,0.64,-0.045,0.99,0.06,2.24,6.85,Finance
2020-01-24,INTC,306.81,857.47,1346.26,1050.45,8815157,-0.391,6565,0.265,17.64,1277.91,553.89,910.5,-0.66,47.23,4.61,1.81,-0.0296,-0.36,0.31,8.52,6.61,Tech
2020-01-25,AAPL,1413.66,652.87,1383.7,535.37,14669152,0.0,6891,0.491,36.81,782.74,1312.43,1395.14,-0.69,38.24,9.05,1.52,0.0121,-0.22,-0.5,7.82,-7.64,Tech
2020-01-25,TSLA,1433.2,671.97,187.53,1058.46,39665094,-0.155,6257,-0.41,34.83,948.68,237.11,620.98,4.72,83.59,7.72,1.89,-0.0023,1.41,0.85,-6.61,-12.44,Finance
2020-01-25,AMZN,1376.55,834.31,838.98,1063.02,69665474,-0.656,717,0.245,27.89,396.3,206.7,197.67,-0.34,68.19,7.1,1.84,0.0105,1.51,-2.7,2.21,-14.75,Consumer
2020-01-25,GOOGL,586.73,1059.82,1123.74,1070.71,54368747,-0.284,5537,-0.624,13.83,1074.68,459.93,522.45,1.78,14.43,-2.17,1.07,-0.0411,0.37,-2.92,-8.04,-15.45,Consumer
2020-01-25,MSFT,72.41,1068.11,1147.54,764.16,94821741,-0.614,2082,-0.562,13.67,525.16,907.87,652.04,-0.08,98.72,-2.28,1.79,0.0152,0.5,4.42,-4.12,12.71,Tech
2020-01-25,NFLX,1396.06,298.96,929.74,1376.58,1311356,-0.592,5810,-0.865,41.09,548.63,607.24,445.8,-2.3,77.06,4.82,1.34,0.0304,1.02,-0.5,1.95,-8.55,Healthcare
2020-01-25,NVDA,670.87,775.16,291.84,759.33,79596259,-0.626,293,0.494,28.07,973.38,932.4,817.01,-3.95,72.02,-8.33,0.74,0.0046,2.76,3.27,-8.37,7.14,Finance
2020-01-25,META,1451.65,647.34,1206.26,702.88,88107084,-0.022,8264,0.014,44.32,397.76,281.64,492.04,3.59,21.66,-3.56,1.74,-0.0143,-0.4,4.17,7.78,-8.5,Tech
2020-01-25,AMD,1447.25,1312.26,1094.16,339.1,9139023,0.596,4558,-0.524,32.99,375.44,429.1,199.61,-3.47,90.52,8.64,1.86,-0.0325,1.21,1.15,6.58,6.67,Finance
2020-01-25,INTC,1286.86,965.56,174.9,496.1,74465551,0.138,1219,0.112,34.75,585.29,869.49,322.7,-4.03,47.39,-1.0,0.63,-0.0235,-0.77,-2.01,-0.53,19.37,Finance
2020-01-26,AAPL,476.95,822.13,722.52,111.39,6875445,0.786,7011,-0.292,47.37,1178.19,364.87,1381.33,-2.86,29.77,-4.6,1.9,0.0023,0.83,1.8,-0.16,-17.36,Tech
2020-01-26,TSLA,608.39,217.32,302.27,968.63,14801604,0.273,6640,0.674,16.58,375.79,663.07,962.91,-4.98,65.48,-0.47,1.4,-0.0244,0.59,-0.69,7.63,6.15,Tech
2020-01-26,AMZN,1284.15,928.17,539.34,410.38,40081203,0.379,626,0.056,31.72,1191.61,880.34,505.75,-4.28,21.18,-4.23,0.54,0.0278,-0.34,4.73,-8.99,-8.7,Consumer
2020-01-26,GOOGL,509.54,219.95,76.22,491.03,96133656,0.335,7254,-0.94,12.33,1058.63,1461.79,582.03,1.35,90.76,5.37,1.31,-0.0368,-0.34,3.11,-7.12,-16.68,Consumer
2020-01-26,MSFT,295.76,538.95,630.48,1167.68,80641573,-0.101,4979,0.97,24.36,1034.67,165.84,765.41,-2.56,85.43,7.01,1.7,0.0016,0.8,3.15,-3.84,-16.84,Finance
2020-01-26,NFLX,857.36,257.12,847.32,524.47,46512113,0.379,5945,-0.851,15.92,738.4,717.6,1026.04,-1.61,46.49,5.65,1.3,-0.0004,-0.49,0.89,-2.71,-5.13,Tech
2020-01-26,NVDA,1407.42,1053.51,948.39,401.18,92488293,-0.861,8071,0.392,17.51,1131.54,624.59,894.16,3.35,19.07,-7.02,1.56,-0.0361,0.18,-4.92,9.75,1.62,Consumer
